"DateHour"	"LocationTypeID"	"LocationID"	"VisitID"	"CharacteristicID"	"ResultValue"	"Units"	"Qualifier"	"FlagID"	"SampleTypeID"	"CharacteristicName"	"SampleType"	"Datetime"	"ProjectID"	"SampleDepthType"	"Comment"	"MunicipalityID"	"WaterBodyID"	"Latitude"	"Longitude"	"WaterType"	"LocationTypeName"	"Precip.48"	"Weather"
"114525"	2012-07-18 07:00:00	22	"ALB006"	2007	"TP"	0.125688	"mg/l"	NA	NA	"S"	"Total Phosphorus"	"S"	2012-07-18 07:20:00	"BASE"	NA	"YSI values: rep 1 DO 26.2%, 2.18 mg/L, cond 816uS, spec cond. 823 uS, salinity 0.4 ppt, water temp. 24.6C;  rep 2 DO 27.6%, 2.29 mg/L, cond 824uS, spec cond. 831 uS, salinity 0.4 ppt, water temp. 24.6C"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0	"Dry"
"114533"	2012-07-18 07:00:00	22	"ALB006"	2007	"NO23"	0.451	"mg/l"	NA	NA	"S"	"Nitrate + Nitrite"	"S"	2012-07-18 07:20:00	"BASE"	NA	"YSI values: rep 1 DO 26.2%, 2.18 mg/L, cond 816uS, spec cond. 823 uS, salinity 0.4 ppt, water temp. 24.6C;  rep 2 DO 27.6%, 2.29 mg/L, cond 824uS, spec cond. 831 uS, salinity 0.4 ppt, water temp. 24.6C"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0	"Dry"
"114537"	2012-07-18 07:00:00	22	"ALB006"	2007	"TSS"	5.6	"mg/l"	NA	NA	"S"	"Total suspended solids"	"S"	2012-07-18 07:20:00	"BASE"	NA	"YSI values: rep 1 DO 26.2%, 2.18 mg/L, cond 816uS, spec cond. 823 uS, salinity 0.4 ppt, water temp. 24.6C;  rep 2 DO 27.6%, 2.29 mg/L, cond 824uS, spec cond. 831 uS, salinity 0.4 ppt, water temp. 24.6C"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0	"Dry"
"115231"	2012-08-15 07:00:00	22	"ALB006"	2019	"DO_SAT"	29.8337820911683	"%"	NA	NA	"S"	"Dissolved Oxygen, % saturation"	"S"	2012-08-15 07:16:00	"BASE"	NA	"YSI values: DO 25%, 2.17 mg/L, cond 723uS, spec cond. 765 uS, salinity 0.4 ppt, water temp. 22.1C (Bottom DO 27.6%, 2.29 mg/L, cond 824uS, spec cond. 831 uS, salinity 0.4 ppt, water temp. 24.6C)"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0	"Dry"
"115236"	2012-08-15 07:00:00	22	"ALB006"	2019	"DO"	2.6	"mg/l"	NA	NA	"S"	"Dissolved Oxygen"	"S"	2012-08-15 07:16:00	"BASE"	NA	"YSI values: DO 25%, 2.17 mg/L, cond 723uS, spec cond. 765 uS, salinity 0.4 ppt, water temp. 22.1C (Bottom DO 27.6%, 2.29 mg/L, cond 824uS, spec cond. 831 uS, salinity 0.4 ppt, water temp. 24.6C)"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0	"Dry"
"115238"	2012-08-15 07:00:00	22	"ALB006"	2019	"NO23"	0.411	"mg/l"	NA	NA	"S"	"Nitrate + Nitrite"	"S"	2012-08-15 07:16:00	"BASE"	NA	"YSI values: DO 25%, 2.17 mg/L, cond 723uS, spec cond. 765 uS, salinity 0.4 ppt, water temp. 22.1C (Bottom DO 27.6%, 2.29 mg/L, cond 824uS, spec cond. 831 uS, salinity 0.4 ppt, water temp. 24.6C)"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0	"Dry"
"115244"	2012-08-15 07:00:00	22	"ALB006"	2019	"TP"	0.137304	"mg/l"	NA	NA	"S"	"Total Phosphorus"	"S"	2012-08-15 07:16:00	"BASE"	NA	"YSI values: DO 25%, 2.17 mg/L, cond 723uS, spec cond. 765 uS, salinity 0.4 ppt, water temp. 22.1C (Bottom DO 27.6%, 2.29 mg/L, cond 824uS, spec cond. 831 uS, salinity 0.4 ppt, water temp. 24.6C)"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0	"Dry"
"115253"	2012-08-15 07:00:00	22	"ALB006"	2019	"SPCOND"	799	"uS/cm"	NA	NA	"S"	"Specific conductance"	"S"	2012-08-15 07:16:00	"BASE"	NA	"YSI values: DO 25%, 2.17 mg/L, cond 723uS, spec cond. 765 uS, salinity 0.4 ppt, water temp. 22.1C (Bottom DO 27.6%, 2.29 mg/L, cond 824uS, spec cond. 831 uS, salinity 0.4 ppt, water temp. 24.6C)"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0	"Dry"
"115258"	2012-08-15 07:00:00	22	"ALB006"	2019	"ECOLI"	295	"MPN/100ml"	NA	NA	"S"	"Escherichia coli"	"S"	2012-08-15 07:16:00	"BASE"	NA	"YSI values: DO 25%, 2.17 mg/L, cond 723uS, spec cond. 765 uS, salinity 0.4 ppt, water temp. 22.1C (Bottom DO 27.6%, 2.29 mg/L, cond 824uS, spec cond. 831 uS, salinity 0.4 ppt, water temp. 24.6C)"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0	"Dry"
"115264"	2012-08-15 07:00:00	22	"ALB006"	2019	"TEMP_WATER"	22	"deg C"	NA	NA	"S"	"Water Temperature"	"S"	2012-08-15 07:16:00	"BASE"	NA	"YSI values: DO 25%, 2.17 mg/L, cond 723uS, spec cond. 765 uS, salinity 0.4 ppt, water temp. 22.1C (Bottom DO 27.6%, 2.29 mg/L, cond 824uS, spec cond. 831 uS, salinity 0.4 ppt, water temp. 24.6C)"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0	"Dry"
"115267"	2012-08-15 07:00:00	22	"ALB006"	2019	"TSS"	11.5	"mg/l"	NA	NA	"S"	"Total suspended solids"	"S"	2012-08-15 07:16:00	"BASE"	NA	"YSI values: DO 25%, 2.17 mg/L, cond 723uS, spec cond. 765 uS, salinity 0.4 ppt, water temp. 22.1C (Bottom DO 27.6%, 2.29 mg/L, cond 824uS, spec cond. 831 uS, salinity 0.4 ppt, water temp. 24.6C)"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0	"Dry"
"116537"	2012-09-19 07:00:00	22	"ALB006"	2030	"DO"	4.8	"mg/l"	NA	NA	"S"	"Dissolved Oxygen"	"S"	2012-09-19 07:19:00	"BASE"	NA	"Field duplicate collected; YSI values: DO 69 %, 6.29 mg/L, cond 166.5 uS, spec cond. 184.7 uS, salinity 0.1 ppt, water temp. 19.8 C (Bottom DO 69.7 %, 6.35 mg/L, cond 167.2 uS, spec cond. 185.6 uS, salinity 0.1 ppt, water temp. 19.8C)"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0.7	"Wet"
"116540"	2012-09-19 07:00:00	22	"ALB006"	2030	"TSS"	47	"mg/l"	NA	NA	"S"	"Total suspended solids"	"S"	2012-09-19 07:19:00	"BASE"	NA	"Field duplicate collected; YSI values: DO 69 %, 6.29 mg/L, cond 166.5 uS, spec cond. 184.7 uS, salinity 0.1 ppt, water temp. 19.8 C (Bottom DO 69.7 %, 6.35 mg/L, cond 167.2 uS, spec cond. 185.6 uS, salinity 0.1 ppt, water temp. 19.8C)"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0.7	"Wet"
"116544"	2012-09-19 07:00:00	22	"ALB006"	2030	"SPCOND"	180	"uS/cm"	NA	NA	"S"	"Specific conductance"	"S"	2012-09-19 07:19:00	"BASE"	NA	"Field duplicate collected; YSI values: DO 69 %, 6.29 mg/L, cond 166.5 uS, spec cond. 184.7 uS, salinity 0.1 ppt, water temp. 19.8 C (Bottom DO 69.7 %, 6.35 mg/L, cond 167.2 uS, spec cond. 185.6 uS, salinity 0.1 ppt, water temp. 19.8C)"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0.7	"Wet"
"116548"	2012-09-19 07:00:00	22	"ALB006"	2030	"NH3"	0.222	"mg/l"	NA	NA	"S"	"Ammonia"	"S"	2012-09-19 07:19:00	"BASE"	NA	"Field duplicate collected; YSI values: DO 69 %, 6.29 mg/L, cond 166.5 uS, spec cond. 184.7 uS, salinity 0.1 ppt, water temp. 19.8 C (Bottom DO 69.7 %, 6.35 mg/L, cond 167.2 uS, spec cond. 185.6 uS, salinity 0.1 ppt, water temp. 19.8C)"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0.7	"Wet"
"116552"	2012-09-19 07:00:00	22	"ALB006"	2030	"TEMP_WATER"	20.5	"deg C"	NA	NA	"S"	"Water Temperature"	"S"	2012-09-19 07:19:00	"BASE"	NA	"Field duplicate collected; YSI values: DO 69 %, 6.29 mg/L, cond 166.5 uS, spec cond. 184.7 uS, salinity 0.1 ppt, water temp. 19.8 C (Bottom DO 69.7 %, 6.35 mg/L, cond 167.2 uS, spec cond. 185.6 uS, salinity 0.1 ppt, water temp. 19.8C)"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0.7	"Wet"
"116555"	2012-09-19 07:00:00	22	"ALB006"	2030	"ECOLI"	24200	"MPN/100ml"	NA	NA	"S"	"Escherichia coli"	"S"	2012-09-19 07:19:00	"BASE"	NA	"Field duplicate collected; YSI values: DO 69 %, 6.29 mg/L, cond 166.5 uS, spec cond. 184.7 uS, salinity 0.1 ppt, water temp. 19.8 C (Bottom DO 69.7 %, 6.35 mg/L, cond 167.2 uS, spec cond. 185.6 uS, salinity 0.1 ppt, water temp. 19.8C)"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0.7	"Wet"
"116558"	2012-09-19 07:00:00	22	"ALB006"	2030	"NO23"	0.185	"mg/l"	NA	NA	"S"	"Nitrate + Nitrite"	"S"	2012-09-19 07:19:00	"BASE"	NA	"Field duplicate collected; YSI values: DO 69 %, 6.29 mg/L, cond 166.5 uS, spec cond. 184.7 uS, salinity 0.1 ppt, water temp. 19.8 C (Bottom DO 69.7 %, 6.35 mg/L, cond 167.2 uS, spec cond. 185.6 uS, salinity 0.1 ppt, water temp. 19.8C)"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0.7	"Wet"
"116571"	2012-09-19 07:00:00	22	"ALB006"	2030	"TP"	0.207416	"mg/l"	NA	NA	"S"	"Total Phosphorus"	"S"	2012-09-19 07:19:00	"BASE"	NA	"Field duplicate collected; YSI values: DO 69 %, 6.29 mg/L, cond 166.5 uS, spec cond. 184.7 uS, salinity 0.1 ppt, water temp. 19.8 C (Bottom DO 69.7 %, 6.35 mg/L, cond 167.2 uS, spec cond. 185.6 uS, salinity 0.1 ppt, water temp. 19.8C)"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0.7	"Wet"
"116576"	2012-09-19 07:00:00	22	"ALB006"	2030	"DO_SAT"	53.4696483332184	"%"	NA	NA	"S"	"Dissolved Oxygen, % saturation"	"S"	2012-09-19 07:19:00	"BASE"	NA	"Field duplicate collected; YSI values: DO 69 %, 6.29 mg/L, cond 166.5 uS, spec cond. 184.7 uS, salinity 0.1 ppt, water temp. 19.8 C (Bottom DO 69.7 %, 6.35 mg/L, cond 167.2 uS, spec cond. 185.6 uS, salinity 0.1 ppt, water temp. 19.8C)"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0.7	"Wet"
"117342"	2012-10-17 07:00:00	22	"ALB006"	2041	"NO23"	0.597	"mg/l"	NA	NA	"S"	"Nitrate + Nitrite"	"S"	2012-10-17 07:08:00	"BASE"	NA	"YSI values: DO 56.4 %, 6.25 mg/L, cond 0.2 uS, spec cond. 0.3 uS, salinity 0.0 ppt, water temp. 10.8 C (Bottom DO 57.6 %, 6.40 mg/L, cond 0.1 uS, spec cond. 0.1 uS, salinity 0.0 ppt, water temp. 10.7C)"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0.08	"Dry"
"117343"	2012-10-17 07:00:00	22	"ALB006"	2041	"SPCOND"	895	"uS/cm"	NA	NA	"S"	"Specific conductance"	"S"	2012-10-17 07:08:00	"BASE"	NA	"YSI values: DO 56.4 %, 6.25 mg/L, cond 0.2 uS, spec cond. 0.3 uS, salinity 0.0 ppt, water temp. 10.8 C (Bottom DO 57.6 %, 6.40 mg/L, cond 0.1 uS, spec cond. 0.1 uS, salinity 0.0 ppt, water temp. 10.7C)"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0.08	"Dry"
"117344"	2012-10-17 07:00:00	22	"ALB006"	2041	"DO"	4.2	"mg/l"	NA	NA	"S"	"Dissolved Oxygen"	"S"	2012-10-17 07:08:00	"BASE"	NA	"YSI values: DO 56.4 %, 6.25 mg/L, cond 0.2 uS, spec cond. 0.3 uS, salinity 0.0 ppt, water temp. 10.8 C (Bottom DO 57.6 %, 6.40 mg/L, cond 0.1 uS, spec cond. 0.1 uS, salinity 0.0 ppt, water temp. 10.7C)"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0.08	"Dry"
"117353"	2012-10-17 07:00:00	22	"ALB006"	2041	"TP"	0.070568	"mg/l"	NA	NA	"S"	"Total Phosphorus"	"S"	2012-10-17 07:08:00	"BASE"	NA	"YSI values: DO 56.4 %, 6.25 mg/L, cond 0.2 uS, spec cond. 0.3 uS, salinity 0.0 ppt, water temp. 10.8 C (Bottom DO 57.6 %, 6.40 mg/L, cond 0.1 uS, spec cond. 0.1 uS, salinity 0.0 ppt, water temp. 10.7C)"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0.08	"Dry"
"117357"	2012-10-17 07:00:00	22	"ALB006"	2041	"DO_SAT"	38.1742235892465	"%"	NA	NA	"S"	"Dissolved Oxygen, % saturation"	"S"	2012-10-17 07:08:00	"BASE"	NA	"YSI values: DO 56.4 %, 6.25 mg/L, cond 0.2 uS, spec cond. 0.3 uS, salinity 0.0 ppt, water temp. 10.8 C (Bottom DO 57.6 %, 6.40 mg/L, cond 0.1 uS, spec cond. 0.1 uS, salinity 0.0 ppt, water temp. 10.7C)"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0.08	"Dry"
"117371"	2012-10-17 07:00:00	22	"ALB006"	2041	"TEMP_WATER"	11	"deg C"	NA	NA	"S"	"Water Temperature"	"S"	2012-10-17 07:08:00	"BASE"	NA	"YSI values: DO 56.4 %, 6.25 mg/L, cond 0.2 uS, spec cond. 0.3 uS, salinity 0.0 ppt, water temp. 10.8 C (Bottom DO 57.6 %, 6.40 mg/L, cond 0.1 uS, spec cond. 0.1 uS, salinity 0.0 ppt, water temp. 10.7C)"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0.08	"Dry"
"117375"	2012-10-17 07:00:00	22	"ALB006"	2041	"TSS"	6	"mg/l"	NA	NA	"S"	"Total suspended solids"	"S"	2012-10-17 07:08:00	"BASE"	NA	"YSI values: DO 56.4 %, 6.25 mg/L, cond 0.2 uS, spec cond. 0.3 uS, salinity 0.0 ppt, water temp. 10.8 C (Bottom DO 57.6 %, 6.40 mg/L, cond 0.1 uS, spec cond. 0.1 uS, salinity 0.0 ppt, water temp. 10.7C)"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0.08	"Dry"
"117377"	2012-10-17 07:00:00	22	"ALB006"	2041	"ECOLI"	231	"MPN/100ml"	NA	NA	"S"	"Escherichia coli"	"S"	2012-10-17 07:08:00	"BASE"	NA	"YSI values: DO 56.4 %, 6.25 mg/L, cond 0.2 uS, spec cond. 0.3 uS, salinity 0.0 ppt, water temp. 10.8 C (Bottom DO 57.6 %, 6.40 mg/L, cond 0.1 uS, spec cond. 0.1 uS, salinity 0.0 ppt, water temp. 10.7C)"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0.08	"Dry"
"117386"	2012-10-17 07:00:00	22	"ALB006"	2041	"NH3"	0.465	"mg/l"	NA	NA	"S"	"Ammonia"	"S"	2012-10-17 07:08:00	"BASE"	NA	"YSI values: DO 56.4 %, 6.25 mg/L, cond 0.2 uS, spec cond. 0.3 uS, salinity 0.0 ppt, water temp. 10.8 C (Bottom DO 57.6 %, 6.40 mg/L, cond 0.1 uS, spec cond. 0.1 uS, salinity 0.0 ppt, water temp. 10.7C)"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0.08	"Dry"
"117810"	2012-11-14 07:00:00	22	"ALB006"	2050	"TP"	0.131192	"mg/l"	NA	NA	"S"	"Total Phosphorus"	"S"	2012-11-14 07:07:00	"BASE"	NA	"YSI results: DO % Sat 53.0%, 6.22mg/L, Cond. 626 uS, SpCond 920 uS, Sal 0.5 ppt, Temp 8.3C (rep 2: DO % Sat 52.1%, 6.10mg/L, Cond. 625 uS, SpCond 916 uS, Sal 0.5 ppt, Temp 8.3C) "	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0.29	"Wet"
"117817"	2012-11-14 07:00:00	22	"ALB006"	2050	"DO"	3.8	"mg/l"	NA	NA	"S"	"Dissolved Oxygen"	"S"	2012-11-14 07:07:00	"BASE"	NA	"YSI results: DO % Sat 53.0%, 6.22mg/L, Cond. 626 uS, SpCond 920 uS, Sal 0.5 ppt, Temp 8.3C (rep 2: DO % Sat 52.1%, 6.10mg/L, Cond. 625 uS, SpCond 916 uS, Sal 0.5 ppt, Temp 8.3C) "	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0.29	"Wet"
"117820"	2012-11-14 07:00:00	22	"ALB006"	2050	"DO_SAT"	32.9469555640671	"%"	NA	NA	"S"	"Dissolved Oxygen, % saturation"	"S"	2012-11-14 07:07:00	"BASE"	NA	"YSI results: DO % Sat 53.0%, 6.22mg/L, Cond. 626 uS, SpCond 920 uS, Sal 0.5 ppt, Temp 8.3C (rep 2: DO % Sat 52.1%, 6.10mg/L, Cond. 625 uS, SpCond 916 uS, Sal 0.5 ppt, Temp 8.3C) "	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0.29	"Wet"
"117830"	2012-11-14 07:00:00	22	"ALB006"	2050	"NO23"	0.92	"mg/l"	NA	NA	"S"	"Nitrate + Nitrite"	"S"	2012-11-14 07:07:00	"BASE"	NA	"YSI results: DO % Sat 53.0%, 6.22mg/L, Cond. 626 uS, SpCond 920 uS, Sal 0.5 ppt, Temp 8.3C (rep 2: DO % Sat 52.1%, 6.10mg/L, Cond. 625 uS, SpCond 916 uS, Sal 0.5 ppt, Temp 8.3C) "	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0.29	"Wet"
"117831"	2012-11-14 07:00:00	22	"ALB006"	2050	"ECOLI"	1660	"MPN/100ml"	NA	NA	"S"	"Escherichia coli"	"S"	2012-11-14 07:07:00	"BASE"	NA	"YSI results: DO % Sat 53.0%, 6.22mg/L, Cond. 626 uS, SpCond 920 uS, Sal 0.5 ppt, Temp 8.3C (rep 2: DO % Sat 52.1%, 6.10mg/L, Cond. 625 uS, SpCond 916 uS, Sal 0.5 ppt, Temp 8.3C) "	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0.29	"Wet"
"117835"	2012-11-14 07:00:00	22	"ALB006"	2050	"TEMP_WATER"	9	"deg C"	NA	NA	"S"	"Water Temperature"	"S"	2012-11-14 07:07:00	"BASE"	NA	"YSI results: DO % Sat 53.0%, 6.22mg/L, Cond. 626 uS, SpCond 920 uS, Sal 0.5 ppt, Temp 8.3C (rep 2: DO % Sat 52.1%, 6.10mg/L, Cond. 625 uS, SpCond 916 uS, Sal 0.5 ppt, Temp 8.3C) "	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0.29	"Wet"
"117847"	2012-11-14 07:00:00	22	"ALB006"	2050	"SPCOND"	972	"uS/cm"	NA	NA	"S"	"Specific conductance"	"S"	2012-11-14 07:07:00	"BASE"	NA	"YSI results: DO % Sat 53.0%, 6.22mg/L, Cond. 626 uS, SpCond 920 uS, Sal 0.5 ppt, Temp 8.3C (rep 2: DO % Sat 52.1%, 6.10mg/L, Cond. 625 uS, SpCond 916 uS, Sal 0.5 ppt, Temp 8.3C) "	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0.29	"Wet"
"117848"	2012-11-14 07:00:00	22	"ALB006"	2050	"TSS"	9	"mg/l"	NA	NA	"S"	"Total suspended solids"	"S"	2012-11-14 07:07:00	"BASE"	NA	"YSI results: DO % Sat 53.0%, 6.22mg/L, Cond. 626 uS, SpCond 920 uS, Sal 0.5 ppt, Temp 8.3C (rep 2: DO % Sat 52.1%, 6.10mg/L, Cond. 625 uS, SpCond 916 uS, Sal 0.5 ppt, Temp 8.3C) "	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0.29	"Wet"
"117867"	2012-11-14 07:00:00	22	"ALB006"	2050	"NH3"	0.453	"mg/l"	NA	NA	"S"	"Ammonia"	"S"	2012-11-14 07:07:00	"BASE"	NA	"YSI results: DO % Sat 53.0%, 6.22mg/L, Cond. 626 uS, SpCond 920 uS, Sal 0.5 ppt, Temp 8.3C (rep 2: DO % Sat 52.1%, 6.10mg/L, Cond. 625 uS, SpCond 916 uS, Sal 0.5 ppt, Temp 8.3C) "	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0.29	"Wet"
"118142"	2012-12-19 07:00:00	22	"ALB006"	2099	"ECOLI"	1040	"MPN/100ml"	NA	NA	"S"	"Escherichia coli"	"S"	2012-12-19 07:06:00	"BASE"	NA	"values from YSI (DO 100.9%, 12.62 mg/L DO, 461 Cond, 731 SpCond, 0.4 ppt Salinty, 5.7 TDS)"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	1.26	"Wet"
"118143"	2012-12-19 07:00:00	22	"ALB006"	2099	"DO"	9.2	"mg/l"	NA	NA	"S"	"Dissolved Oxygen"	"S"	2012-12-19 07:06:00	"BASE"	NA	"values from YSI (DO 100.9%, 12.62 mg/L DO, 461 Cond, 731 SpCond, 0.4 ppt Salinty, 5.7 TDS)"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	1.26	"Wet"
"118150"	2012-12-19 07:00:00	22	"ALB006"	2099	"DO_SAT"	74.0725165552728	"%"	NA	NA	"S"	"Dissolved Oxygen, % saturation"	"S"	2012-12-19 07:06:00	"BASE"	NA	"values from YSI (DO 100.9%, 12.62 mg/L DO, 461 Cond, 731 SpCond, 0.4 ppt Salinty, 5.7 TDS)"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	1.26	"Wet"
"118153"	2012-12-19 07:00:00	22	"ALB006"	2099	"SPCOND"	775	"uS/cm"	NA	NA	"S"	"Specific conductance"	"S"	2012-12-19 07:06:00	"BASE"	NA	"values from YSI (DO 100.9%, 12.62 mg/L DO, 461 Cond, 731 SpCond, 0.4 ppt Salinty, 5.7 TDS)"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	1.26	"Wet"
"118154"	2012-12-19 07:00:00	22	"ALB006"	2099	"NH3"	0.194	"mg/l"	NA	NA	"S"	"Ammonia"	"S"	2012-12-19 07:06:00	"BASE"	NA	"values from YSI (DO 100.9%, 12.62 mg/L DO, 461 Cond, 731 SpCond, 0.4 ppt Salinty, 5.7 TDS)"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	1.26	"Wet"
"118157"	2012-12-19 07:00:00	22	"ALB006"	2099	"TSS"	11.5	"mg/l"	NA	NA	"S"	"Total suspended solids"	"S"	2012-12-19 07:06:00	"BASE"	NA	"values from YSI (DO 100.9%, 12.62 mg/L DO, 461 Cond, 731 SpCond, 0.4 ppt Salinty, 5.7 TDS)"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	1.26	"Wet"
"118166"	2012-12-19 07:00:00	22	"ALB006"	2099	"TEMP_WATER"	6	"deg C"	NA	NA	"S"	"Water Temperature"	"S"	2012-12-19 07:06:00	"BASE"	NA	"values from YSI (DO 100.9%, 12.62 mg/L DO, 461 Cond, 731 SpCond, 0.4 ppt Salinty, 5.7 TDS)"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	1.26	"Wet"
"118167"	2012-12-19 07:00:00	22	"ALB006"	2099	"TP"	0.106892	"mg/l"	NA	NA	"S"	"Total Phosphorus"	"S"	2012-12-19 07:06:00	"BASE"	NA	"values from YSI (DO 100.9%, 12.62 mg/L DO, 461 Cond, 731 SpCond, 0.4 ppt Salinty, 5.7 TDS)"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	1.26	"Wet"
"118169"	2012-12-19 07:00:00	22	"ALB006"	2099	"NO23"	0.781	"mg/l"	NA	NA	"S"	"Nitrate + Nitrite"	"S"	2012-12-19 07:06:00	"BASE"	NA	"values from YSI (DO 100.9%, 12.62 mg/L DO, 461 Cond, 731 SpCond, 0.4 ppt Salinty, 5.7 TDS)"	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	1.26	"Wet"
"118208"	2013-01-16 07:00:00	22	"ALB006"	28941	"ECOLI"	331	"MPN/100ml"	NA	NA	"S"	"Escherichia coli"	"S"	2013-01-16 07:08:00	"BASE"	NA	"YSI values: DO 74.7%, 9.78 mg/L, cond 685 uS, spec cond. 1147 uS, salinity 0.6 ppt, water temp. 3.9 C "	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0.14	"Dry"
"118209"	2013-01-16 07:00:00	22	"ALB006"	28941	"SPCOND"	1180	"uS/cm"	NA	NA	"S"	"Specific conductance"	"S"	2013-01-16 07:08:00	"BASE"	NA	"YSI values: DO 74.7%, 9.78 mg/L, cond 685 uS, spec cond. 1147 uS, salinity 0.6 ppt, water temp. 3.9 C "	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0.14	"Dry"
"118212"	2013-01-16 07:00:00	22	"ALB006"	28941	"DO"	8.2	"mg/l"	NA	NA	"S"	"Dissolved Oxygen"	"S"	2013-01-16 07:08:00	"BASE"	NA	"YSI values: DO 74.7%, 9.78 mg/L, cond 685 uS, spec cond. 1147 uS, salinity 0.6 ppt, water temp. 3.9 C "	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0.14	"Dry"
"118221"	2013-01-16 07:00:00	22	"ALB006"	28941	"NH3"	0.349	"mg/l"	NA	NA	"S"	"Ammonia"	"S"	2013-01-16 07:08:00	"BASE"	NA	"YSI values: DO 74.7%, 9.78 mg/L, cond 685 uS, spec cond. 1147 uS, salinity 0.6 ppt, water temp. 3.9 C "	"Somerville"	"Alewife Brook"	42.407133	-71.133767	"Fresh"	"River/Stream"	0.14	"Dry"
